,data_peso_predito,idGalpao,nroLote,day,peso_predito,sexo,qtde,mort,km,idIntegrador,granja,nucleo,aviario,qtdInicial,consumo,lucro,custo,custoAlimentar
4,2024-10-12,3010414,84132,43.0,2.9213082327840394,m,30329.0,-63.0,16.0,SSA,301,4,14,32000.0,4.8933811707322725,62716.994867823436,336073.21375405084,353427.5900000001
4,2024-10-12,3840215,84054,49.0,3.536200173157887,m,35762.0,-244.0,13.4,SSA,384,2,15,40500.0,6.3073610221119,63006.904358874424,506196.7148978438,527655.58
4,2024-10-12,3010208,84126,43.0,3.204767127831506,m,26812.0,-59.0,16.0,SSA,301,2,8,30000.0,5.710270832264254,46209.90877273638,340543.9904848776,348003.82
4,2024-10-12,3010101,84119,44.0,2.580442350201928,f,30325.0,-43.0,16.0,SSA,301,1,1,31500.0,4.342539256425686,46184.49067769572,306027.3754510048,332738.30000000005
4,2024-10-12,3840105,84034,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,5,42900.0,0.0,0.0,0.0,0.0
4,2024-10-12,2930102,84512,42.0,2.5589281996858695,m,20727.0,-36.0,30.3,SSA,293,1,2,21500.0,4.297378146420521,32767.9455636332,205960.16491816228,239235.77000000002
4,2024-10-12,3820209,84105,46.0,3.199486998805363,m,40053.0,-149.0,16.8,SSA,382,2,9,43000.0,5.871697453833273,55090.4795559686,521708.406930975,464221.5899999999
4,2024-10-12,3840210,84039,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,10,43500.0,0.0,0.0,0.0,0.0
4,2024-10-12,2590102,84531,42.0,2.932462657555408,x,30439.0,-57.0,16.4,SSA,259,1,2,32000.0,4.264562776397467,125903.66506305267,275861.1349177615,332134.9100000001
4,2024-10-12,3880107,84028,47.0,2.574223045108461,f,38769.0,-109.0,10.7,SSA,388,1,7,44500.0,4.787213038661738,11344.522010849905,437855.51760353055,1023436.22
4,2024-10-12,3840106,84035,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,6,42500.0,0.0,0.0,0.0,0.0
4,2024-10-12,3010207,84125,43.0,2.753277561715248,f,27899.0,-34.0,16.0,SSA,301,2,7,30000.0,5.216844794459259,17040.074556593783,328698.34725842223,326664.60000000003
4,2024-10-12,3010102,84120,44.0,2.7912303664920946,m,27713.0,-72.0,16.0,SSA,301,1,2,30500.0,4.580186492751961,53555.51279812172,294611.99272870424,369988.4
4,2024-10-12,3880102,84025,47.0,3.283145253749284,m,37531.0,-182.0,10.7,SSA,388,1,2,43500.0,5.526901987983747,79462.26350377128,475149.71655383694,483770.67
4,2024-10-12,1700205,83817,47.0,3.2765214315184443,m,29572.0,-132.0,39.6,SSA,170,2,5,31500.0,6.081075171048711,36236.91185822809,399879.79441143025,391564.29
4,2024-10-12,2750101,84090,43.0,3.202273011039788,m,18410.0,-40.0,49.5,SSA,275,1,1,20000.0,5.7359966124697195,20113.795591516187,245237.46585420833,249548.62
4,2024-10-12,120102,84110,46.0,2.896763515577892,f,20724.0,-43.0,11.8,SSA,12,1,2,21500.0,4.825980270160067,37504.0644537356,232702.3400091243,243038.45
4,2024-10-12,3010206,84124,43.0,3.0614805703502768,m,28616.0,-60.0,16.0,SSA,301,2,6,30500.0,5.4639603921195254,46428.27523201192,347892.3081011351,351475.6099999999
4,2024-10-12,3010103,84121,44.0,2.618746682973269,f,30408.0,-43.0,16.0,SSA,301,1,3,31500.0,4.5852665839841515,38044.29047396424,320374.1614865018,351076.41000000003
4,2024-10-12,2930101,84511,42.0,2.3651880918543724,f,21896.0,-22.0,30.3,SSA,293,1,1,22500.0,3.8741171945149264,31491.175851455366,201607.3253735989,231782.99
4,2024-10-12,2750102,84091,43.0,2.8251607077893013,x,18566.0,-42.0,49.5,SSA,275,1,2,20000.0,5.280315876747222,11278.125234605774,224808.0283527678,529464.84
4,2024-10-12,190104,84079,45.0,3.381738038527577,m,29962.0,-89.0,44.6,SSA,19,1,4,31000.0,5.609759170830558,81053.95915188029,375003.7224798648,392691.81
4,2024-10-12,1700204,83816,47.0,3.277992367917901,m,29790.0,-132.0,39.6,SSA,170,2,4,31500.0,6.105130260193078,35876.25367848197,403652.66459539253,388318.57
4,2024-10-12,3840212,84031,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,12,43500.0,0.0,0.0,0.0,0.0
4,2024-10-12,1540101,84060,47.0,2.7942871734854737,f,20416.0,-52.0,39.6,SSA,154,1,1,21200.0,5.35977525488877,9715.971764850692,247057.82760454065,245533.84
4,2024-10-12,3010205,84123,43.0,2.3166855241601563,f,29689.0,-36.0,16.0,SSA,301,2,5,31500.0,4.38737070994082,6115.319741843385,303463.8047052424,325916.02999999997
4,2024-10-12,2750104,84094,43.0,2.6963431035457988,f,18906.0,-23.0,49.5,SSA,275,1,4,20000.0,4.890950880930884,12338.099896032189,217109.65938704938,238608.68000000002
4,2024-10-12,3010104,84122,44.0,3.123392870862251,m,28770.0,-72.0,16.0,SSA,301,1,4,30500.0,5.087376132548238,74757.26505298371,329702.6529860924,347566.35
4,2024-10-12,3840104,84021,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,4,44500.0,0.0,0.0,0.0,0.0
4,2024-10-12,1700203,83815,47.0,2.88592782859427,f,30602.0,-79.0,39.6,SSA,170,2,3,32500.0,5.52228187717439,15752.968438808282,381753.58207249077,365252.56000000006
4,2024-10-12,2590101,84530,42.0,3.111693846870338,x,21642.0,-40.0,16.4,SSA,259,1,1,22500.0,4.635104746127894,94256.44540564885,208855.6499254405,240406.92
4,2024-10-12,2750103,84093,43.0,2.6663908997069634,x,16985.0,-42.0,49.5,SSA,275,1,3,20000.0,4.9698445199787695,2001.4596879044257,201842.7514033796,244767.07
4,2024-10-12,2970104,84118,42.0,2.6737484133346663,f,32040.0,-32.0,25.4,SSA,297,1,4,33000.0,4.518068164826784,52662.510902298614,332924.2022314568,329927.6599999999
4,2024-10-12,3840216,84055,49.0,2.9835578362068107,x,37109.0,-232.0,13.4,SSA,384,2,16,41800.0,5.574326400345993,65741.20817380992,432595.32352102734,2146549.8400000003
4,2024-10-12,1700206,83818,47.0,2.7502611355114492,f,31349.0,-79.0,39.6,SSA,170,2,6,32500.0,5.308625839993238,12075.790926625836,375991.14052687923,371335.19
4,2024-10-12,2970102,84096,42.0,2.5421706291303523,f,21276.0,-22.0,25.4,SSA,297,1,2,22500.0,4.433114051529273,20134.327158411994,223312.2604380916,203657.44
4,2024-10-12,120103,84111,46.0,3.608772092804495,m,19435.0,-71.0,11.8,SSA,12,1,3,20500.0,6.060604361591483,47348.278931582056,268336.04286049074,251852.01000000004
4,2024-10-12,3010309,84127,43.0,2.857574629833122,m,28285.0,-63.0,16.0,SSA,301,3,9,32000.0,4.699454802642094,54938.28663534555,308861.7826847937,357033.61
4,2024-10-12,3840211,84030,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,11,44500.0,0.0,0.0,0.0,0.0
4,2024-10-12,3010310,84128,43.0,2.5674991457570497,f,31000.0,-38.0,16.0,SSA,301,3,10,33000.0,4.402037604093084,40607.14059351955,317638.5827131074,341059.6599999999
4,2024-10-12,3880106,84023,49.0,3.700392989902544,m,38786.0,-253.0,10.7,SSA,388,1,6,42000.0,5.838437386445978,138566.56360813935,507432.4511129873,533745.68
4,2024-10-12,190101,84076,45.0,2.906745754979242,f,20839.0,-36.0,44.6,SSA,19,1,1,22000.0,5.190559411382662,25638.5106433811,247003.59957746282,267776.82
4,2024-10-12,2970101,84095,42.0,2.821887829252021,m,20118.0,-36.0,25.4,SSA,297,1,1,21500.0,4.619116779177276,42457.51699441075,213067.58081495287,222374.27999999997
4,2024-10-12,2490104,84116,43.0,2.9153557957691407,m,20606.0,-43.0,16.6,SSA,249,1,4,21500.0,4.912623628057955,41873.54853849631,228518.72215731646,243587.85000000003
4,2024-10-12,2490103,84115,43.0,2.4892421368954825,m,19778.0,-42.0,16.6,SSA,249,1,3,21000.0,4.2406437238584465,26565.023497885093,195029.24815893327,237093.68
4,2024-10-12,3880105,84027,49.0,3.032732663849572,f,38356.0,-148.0,10.7,SSA,388,1,5,41500.0,5.4878537976182304,46895.94317181053,476676.10356800794,508811.31999999995
3,2024-10-13,2930101,84511,43.0,2.432937848056765,f,21870.0,-26.0,30.3,SSA,293,1,1,22500.0,4.059371728386636,30364.44722218989,209126.3394450537,231782.99
3,2024-10-13,190102,84077,46.0,3.3330136403052206,m,19755.0,-73.0,44.6,SSA,19,1,2,21000.0,5.72003986432685,42969.82782029282,253392.59595320481,273947.48999999993
3,2024-10-13,3350104,83741,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,4,30000.0,0.0,0.0,0.0,0.0
3,2024-10-13,3840215,84054,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,15,40500.0,0.0,0.0,0.0,0.0
3,2024-10-13,1990101,84080,47.0,2.985584667803346,f,21047.0,-54.0,12.7,SSA,199,1,1,22000.0,5.367778961419711,28828.619272288634,254003.42059287126,254649.22
3,2024-10-13,3840108,84037,1.0,0.0,m,0.0,0.0,13.4,SSA,384,1,8,43000.0,0.0,0.0,0.0,0.0
3,2024-10-13,1700204,83816,48.0,3.358126060201187,m,29631.0,-159.0,39.6,SSA,170,2,4,31500.0,6.372044043157498,29730.339092475246,418140.0153450108,388318.57
3,2024-10-13,3350102,83752,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,2,29800.0,0.0,0.0,0.0,0.0
3,2024-10-13,2100103,84147,45.0,3.118458952517535,f,20319.0,-36.0,10.9,SSA,210,1,3,21500.0,5.489926526904958,35279.43728045281,249921.78023992048,218757.44000000003
3,2024-10-13,2100102,84144,45.0,2.542285332100963,f,20426.0,-36.0,10.9,SSA,210,1,2,21500.0,4.435996799012177,23478.516246804706,210252.653344113,222649.76000000004
3,2024-10-13,3840106,84035,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,6,42500.0,0.0,0.0,0.0,0.0
3,2024-10-13,1970102,84519,44.0,2.9179998964941563,x,18310.0,-52.0,36.8,SSA,197,1,2,21000.0,5.522246444284377,7112.993389209296,233369.03666053154,230115.74
3,2024-10-13,3010104,84122,45.0,3.2116489545316216,m,28683.0,-87.0,16.0,SSA,301,1,4,30500.0,5.326015199418352,72389.96336402773,342240.92769567244,347566.35
3,2024-10-13,3880102,84025,48.0,3.3627432454026756,m,37312.0,-219.0,10.7,SSA,388,1,2,43500.0,5.769891839008207,72986.14042993559,491757.37212212774,483770.67
3,2024-10-13,3820205,84101,46.0,3.1119310273693825,m,17616.0,-75.0,16.8,SSA,382,2,5,21500.0,5.645566675397946,17968.945679102966,228774.8704995009,263238.14
3,2024-10-13,2100204,84148,45.0,2.5974092833414133,f,20626.0,-36.0,10.9,SSA,210,2,4,21500.0,4.826286113714595,14266.025496873393,226871.2861189048,230134.92
3,2024-10-13,2750104,84094,44.0,2.76867851139015,f,18879.0,-27.0,49.5,SSA,275,1,4,20000.0,5.1166103564789465,10108.872788003762,225157.8643680187,238608.68000000002
3,2024-10-13,3350101,83751,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,1,31400.0,0.0,0.0,0.0,0.0
3,2024-10-13,3820102,84098,46.0,2.837160156631976,f,42553.0,-89.0,16.8,SSA,382,1,2,44000.0,5.172020012295564,47664.51926980354,495739.7530595638,501379.4099999999
3,2024-10-13,1700101,83813,48.0,3.268631249891893,x,20246.0,-102.0,39.6,SSA,170,1,1,21500.0,6.4541748442666975,33620.98043964594,264240.3835525401,261661.56000000003
3,2024-10-13,1880104,84158,43.0,2.8009099832724713,f,19212.0,-23.0,11.2,SSA,188,1,4,20000.0,5.234793040514913,26844.908263896825,215358.77451254005,225295.21
3,2024-10-13,2970104,84118,43.0,2.7485993480993485,f,32002.0,-38.0,25.4,SSA,297,1,4,33000.0,4.731769285081496,50294.885978954786,345616.1182178222,329927.6599999999
3,2024-10-13,1540101,84060,48.0,2.855825678614389,f,20353.0,-63.0,39.6,SSA,154,1,1,21200.0,5.587272481415834,5968.027897898253,255650.88688791255,245533.84
3,2024-10-13,3880106,84023,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,6,42000.0,0.0,0.0,0.0,0.0
3,2024-10-13,3010101,84119,45.0,2.6463078912778704,f,30273.0,-52.0,16.0,SSA,301,1,1,31500.0,4.540364300812732,43441.044882496935,317141.62136324315,332738.30000000005
3,2024-10-13,1990103,84082,47.0,3.2692607463113363,m,19012.0,-88.0,12.7,SSA,199,1,3,21000.0,5.840886247328718,31155.089646556968,248605.399428672,268386.6699999999
3,2024-10-13,3820103,84099,46.0,3.237277258228188,m,40580.0,-149.0,16.8,SSA,382,1,3,43000.0,5.742263398563045,74286.79866183182,517003.7701743566,512103.48000000004
3,2024-10-13,2970101,84095,43.0,2.9101961516098274,m,20075.0,-43.0,25.4,SSA,297,1,1,21500.0,4.846483508170561,40979.36495583883,221978.90207795752,222374.27999999997
3,2024-10-13,3350107,83743,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,7,31000.0,0.0,0.0,0.0,0.0
3,2024-10-13,1970101,84518,44.0,2.977270399316483,x,19228.0,-52.0,36.8,SSA,197,1,1,21000.0,5.518012653258455,15248.505991362472,242420.03953513358,233396.42000000004
3,2024-10-13,3350110,83746,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,10,32000.0,0.0,0.0,0.0,0.0
3,2024-10-13,1700203,83815,48.0,2.949443574559743,f,30506.0,-96.0,39.6,SSA,170,2,3,32500.0,5.756296123395425,9200.933498139726,395779.80781238363,365252.56000000006
3,2024-10-13,3840105,84034,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,5,42900.0,0.0,0.0,0.0,0.0
3,2024-10-13,3840104,84021,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,4,44500.0,0.0,0.0,0.0,0.0
3,2024-10-13,1990104,84083,47.0,3.099468123789434,x,9929.0,-44.0,12.7,SSA,199,1,4,10700.0,5.560280669106764,24940.858867147355,113575.70125682757,506006.9
3,2024-10-13,1990102,84081,47.0,3.4768190103012624,m,19765.0,-88.0,12.7,SSA,199,1,2,21000.0,6.097415797811443,43809.265864174056,265496.4282872846,258096.97999999998
3,2024-10-13,3350106,83742,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,6,32000.0,0.0,0.0,0.0,0.0
3,2024-10-13,3010102,84120,45.0,2.8704064609150075,m,27626.0,-87.0,16.0,SSA,301,1,2,30500.0,4.79621164562872,51375.766803711886,305543.85104674834,369988.4
3,2024-10-13,2970102,84096,43.0,2.613957030179837,f,21250.0,-26.0,25.4,SSA,297,1,2,22500.0,4.643189411199516,18269.569519682205,231745.61807815605,203657.44
3,2024-10-13,2930102,84512,43.0,2.639893766465554,m,20684.0,-43.0,30.3,SSA,293,1,2,21500.0,4.509881621475132,31759.05528868924,214011.5802690572,239235.77000000002
3,2024-10-13,3900101,84145,44.0,3.039009280414706,m,30236.0,-76.0,44.4,SSA,390,1,1,32000.0,4.707401542114499,84921.60450499004,328663.9636913983,360372.24000000005
3,2024-10-13,3840107,84036,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,7,44000.0,0.0,0.0,0.0,0.0
3,2024-10-13,3880103,84026,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,3,42000.0,0.0,0.0,0.0,0.0
3,2024-10-13,2100101,84143,45.0,2.591624343950128,x,19422.0,-62.0,10.9,SSA,210,1,1,21000.0,4.465197387221739,42331.03333526116,184224.6772296443,227650.08000000002
3,2024-10-13,3820101,84097,46.0,2.788039021519205,x,40426.0,-151.0,16.8,SSA,382,1,1,43500.0,5.096768797069515,79773.32409174042,427531.0798514528,1025968.26
3,2024-10-13,3840211,84030,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,11,44500.0,0.0,0.0,0.0,0.0
3,2024-10-13,3350105,83754,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,5,31000.0,0.0,0.0,0.0,0.0
3,2024-10-13,3820204,84100,46.0,2.726301962593511,f,20472.0,-45.0,16.8,SSA,382,2,4,22500.0,5.053139056669026,13880.09996684204,237333.55488890078,265359.01
3,2024-10-13,3010103,84121,45.0,2.685901587332949,f,30356.0,-52.0,16.0,SSA,301,1,3,31500.0,4.793435608850405,34879.44143852283,332101.62042291777,351076.41000000003
3,2024-10-13,3880101,84024,48.0,3.0690327954499903,f,39395.0,-132.0,10.7,SSA,388,1,1,44500.0,5.237192003505321,66878.87031443522,477312.49562792724,492674.13999999996
3,2024-10-13,2490103,84115,44.0,2.5645918786700674,m,19728.0,-50.0,16.6,SSA,249,1,3,21000.0,4.446073974938287,25271.876802894083,202452.92608650227,237093.68
3,2024-10-13,3840214,84053,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,14,42400.0,0.0,0.0,0.0,0.0
3,2024-10-13,120103,84111,47.0,3.7004126185133717,m,19349.0,-86.0,11.8,SSA,12,1,3,20500.0,6.330835921615345,43978.779667752155,278289.596516272,251852.01000000004
3,2024-10-13,2370101,84089,45.0,2.8132578085477924,f,19194.0,-35.0,38.6,SSA,237,1,1,21000.0,5.260778280161937,6914.545897903561,236128.96847017217,239444.75
3,2024-10-13,1700206,83818,48.0,2.8108626194050137,f,31253.0,-96.0,39.6,SSA,170,2,6,32500.0,5.534015092003167,6339.4229194454965,389063.9274691908,371335.19
3,2024-10-13,3090101,83825,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,1,20500.0,0.0,0.0,0.0,0.0
3,2024-10-13,1880102,84157,43.0,2.9270219038921903,m,17829.0,-38.0,11.2,SSA,188,1,2,19000.0,4.861415490431693,50673.43693471828,184215.17979902858,462313.66
3,2024-10-13,1880101,84159,43.0,2.47709998638696,f,18535.0,-23.0,11.2,SSA,188,1,1,20000.0,4.401917176456373,24451.435167381394,182203.19499543667,455928.52
3,2024-10-13,3010207,84125,44.0,2.8267453750229583,f,27858.0,-41.0,16.0,SSA,301,2,7,30000.0,5.45636345347052,13360.836658832151,341081.53777207836,326664.60000000003
3,2024-10-13,190103,84078,46.0,3.032092470223041,f,31217.0,-64.0,44.6,SSA,19,1,3,32000.0,5.428728073165492,44810.132910519606,381222.2578134104,370442.24999999994
3,2024-10-13,2750101,84090,44.0,3.2967040284044526,m,18363.0,-47.0,49.5,SSA,275,1,1,20000.0,6.00880289170339,16768.927391612844,255709.80231562012,249548.62
3,2024-10-13,3840212,84031,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,12,43500.0,0.0,0.0,0.0,0.0
3,2024-10-13,2370102,84092,45.0,3.2177484373302256,m,19182.0,-57.0,38.6,SSA,237,1,2,20000.0,5.7731961937003,23415.652288031328,254398.8979244013,254636.33000000005
3,2024-10-13,3010416,84134,44.0,3.0946537281208037,m,29790.0,-76.0,16.0,SSA,301,4,16,32000.0,5.253949491196388,62556.08315376408,352389.912104031,364462.52999999997
3,2024-10-13,3010413,84131,44.0,2.5423932170692183,f,31355.0,-45.0,16.0,SSA,301,4,13,33000.0,4.408919823562794,37305.74162681558,321499.3020579297,342756.58
3,2024-10-13,3900102,84146,44.0,2.7717450049452497,f,31570.0,-45.0,44.4,SSA,390,1,2,33000.0,4.588100592075666,57510.34944589075,336345.1086714623,358195.30000000005
3,2024-10-13,3840209,84038,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,9,44500.0,0.0,0.0,0.0,0.0
3,2024-10-13,3880108,84029,48.0,3.0999819809567355,m,39513.0,-219.0,10.7,SSA,388,1,8,43500.0,5.724932949334896,42278.887809336884,509046.74783962243,514442.61
3,2024-10-13,2450101,84032,1.0,0.0,m,0.0,0.0,35.7,SSA,245,1,1,19000.0,0.0,0.0,0.0,0.0
3,2024-10-13,3010208,84126,44.0,3.2995130782931295,m,26741.0,-71.0,16.0,SSA,301,2,8,30000.0,5.981794730603063,42889.3228627526,354244.16593633866,348003.82
3,2024-10-13,3010415,84133,44.0,2.690876202124563,x,29741.0,-81.0,16.0,SSA,301,4,15,32500.0,4.668009427324731,66494.47391438484,293717.62650798244,689808.3600000001
3,2024-10-13,3820207,84103,47.0,3.3612363358419737,m,40011.0,-180.0,16.8,SSA,382,2,7,43000.0,6.370453788404397,45817.45430092886,559505.953776284,971303.2999999999
3,2024-10-13,2590102,84531,43.0,3.0159648584944803,x,30372.0,-67.0,16.4,SSA,259,1,2,32000.0,4.469673630328824,125975.03448558517,286320.5474689717,332134.9100000001
3,2024-10-13,3820209,84105,47.0,3.280925688568148,m,39873.0,-180.0,16.8,SSA,382,2,9,43000.0,6.134263865582198,47523.787411933066,541298.6078492972,464221.5899999999
3,2024-10-13,3840210,84039,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,10,43500.0,0.0,0.0,0.0,0.0
3,2024-10-13,2490101,84113,44.0,2.3710889282415706,f,21860.0,-31.0,16.6,SSA,249,1,1,22500.0,4.246359085869174,17267.392175152345,216028.45769994234,216428.33000000002
3,2024-10-13,2450102,84033,48.0,3.1458195644286158,x,18909.0,-95.0,35.7,SSA,245,1,2,20000.0,6.034683186910772,-16224.503430731362,283963.3473798883,220398.52
3,2024-10-13,3010414,84132,44.0,3.0083095122308596,m,30253.0,-76.0,16.0,SSA,301,4,14,32000.0,5.128383053133093,60541.52876062371,349096.2261578907,353427.5900000001
3,2024-10-13,3010309,84127,44.0,2.9429327840341863,m,28209.0,-76.0,16.0,SSA,301,3,9,32000.0,4.925660171140501,53109.999831844354,320550.37643075216,357033.61
3,2024-10-13,190104,84079,46.0,3.47235147034986,m,29855.0,-107.0,44.6,SSA,19,1,4,31000.0,5.866124342760306,77581.69173724856,389023.71447872656,392691.81
3,2024-10-13,2590101,84530,43.0,3.1997570893904768,x,21595.0,-47.0,16.4,SSA,259,1,1,22500.0,4.856991088270084,94112.78799480546,216900.70531378305,240406.92
3,2024-10-13,3010310,84128,44.0,2.6366794131250404,f,30955.0,-45.0,16.0,SSA,301,3,10,33000.0,4.606487069752186,37980.695964977436,329383.7729960412,341059.6599999999
3,2024-10-13,1700205,83817,48.0,3.3565362577736755,m,29413.0,-159.0,39.6,SSA,170,2,5,31500.0,6.346936746510113,30160.961441539926,414203.86863394704,391564.29
3,2024-10-13,3880105,84027,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,5,41500.0,0.0,0.0,0.0,0.0
3,2024-10-13,1880103,84160,43.0,3.253213417410225,m,17737.0,-38.0,11.2,SSA,188,1,3,19000.0,6.365396930605771,29449.292031930672,230268.51894517717,231219.51
3,2024-10-13,3010311,84129,44.0,3.1083095265189806,m,28839.0,-76.0,16.0,SSA,301,3,11,32000.0,5.376996695969017,52767.640925169166,350704.4225720301,344716.74000000005
3,2024-10-13,3010205,84123,44.0,2.379752819577862,f,29646.0,-43.0,16.0,SSA,301,2,5,31500.0,4.591268957857201,2864.2378883389174,314681.99666517414,325916.02999999997
3,2024-10-13,3090104,83828,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,4,20000.0,0.0,0.0,0.0,0.0
3,2024-10-13,120102,84110,47.0,2.9629984993069107,f,20671.0,-53.0,11.8,SSA,12,1,2,21500.0,5.036030176950262,34772.96754156423,240904.91950669416,243038.45
3,2024-10-13,2100205,84149,45.0,3.0361221715336004,m,18577.0,-59.0,10.9,SSA,210,2,5,20500.0,5.702685887510877,16470.128513560543,237395.46064062868,231664.9
3,2024-10-13,3820208,84104,47.0,2.818930838551634,f,42100.0,-108.0,16.8,SSA,382,2,8,44000.0,5.554064801643826,11754.117126654368,522411.0072252557,481664.11999999994
3,2024-10-13,3880104,84022,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,4,43500.0,0.0,0.0,0.0,0.0
3,2024-10-13,2750103,84093,44.0,2.739786964632455,x,16935.0,-50.0,49.5,SSA,275,1,3,20000.0,5.201782713334758,-273.95297375463997,209112.6663732285,244767.07
3,2024-10-13,3010312,84130,44.0,2.617652407209991,f,31422.0,-45.0,16.0,SSA,301,3,12,33000.0,4.586083197530148,38464.60847468354,331751.07612634136,334112.42000000004
3,2024-10-13,2490102,84114,44.0,2.532651287999492,f,21224.0,-30.0,16.6,SSA,249,1,2,22000.0,4.292386811118393,30114.65121252538,211827.5609926666,224948.12
3,2024-10-13,3880107,84028,48.0,2.6310218365113673,f,38637.0,-132.0,10.7,SSA,388,1,7,44500.0,4.99218410510377,4680.138858657912,452868.0740698431,1023436.22
3,2024-10-13,3840216,84055,1.0,0.0,x,0.0,0.0,13.4,SSA,384,2,16,41800.0,0.0,0.0,0.0,0.0
3,2024-10-13,2490104,84116,44.0,3.001715288619309,m,20555.0,-51.0,16.6,SSA,249,1,4,21500.0,5.14849850544972,40312.95469524525,237399.90547157684,243587.85000000003
3,2024-10-13,1540102,84061,48.0,3.4299055719946514,m,19310.0,-103.0,39.6,SSA,154,1,2,20500.0,6.638862262498154,16324.453009882767,281783.4231451877,256881.12
3,2024-10-13,2970103,84117,43.0,3.167497183613624,m,30595.0,-63.0,25.4,SSA,297,1,3,32000.0,5.199749409636153,79795.63405695593,356394.36901634146,340358.47000000003
3,2024-10-13,2100206,84150,45.0,3.2986311465142184,m,19116.0,-59.0,10.9,SSA,210,2,6,20500.0,6.175234695628884,24923.85977366267,258894.04534478023,243224.65
3,2024-10-13,3840213,84052,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,13,41500.0,0.0,0.0,0.0,0.0
3,2024-10-13,1700102,83814,48.0,3.1045669859671974,x,19232.0,-102.0,39.6,SSA,170,1,2,21500.0,6.134573738935141,24899.368200264435,243841.98406555483,250233.53999999998
3,2024-10-13,190101,84076,46.0,2.97679562626269,f,20795.0,-44.0,44.6,SSA,19,1,1,22000.0,5.41987835069014,22769.41909414518,255853.5760874998,267776.82
3,2024-10-13,3820206,84102,47.0,2.7985489378100343,f,41895.0,-108.0,16.8,SSA,382,2,6,44000.0,5.556887683673911,7163.903733189218,520556.7763475416,455849.24
3,2024-10-13,3090103,83827,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,3,21000.0,0.0,0.0,0.0,0.0
3,2024-10-13,2100207,84151,45.0,3.28281028029527,m,17820.0,-59.0,10.9,SSA,210,2,7,20500.0,6.148034560501492,18538.69862574071,244768.35743033187,246671.65000000002
3,2024-10-13,3010206,84124,44.0,3.152286466190555,m,28544.0,-72.0,16.0,SSA,301,2,6,30500.0,5.7244393520506485,43483.12600843178,361511.74486570363,351475.6099999999
3,2024-10-13,3090102,83826,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,2,21500.0,0.0,0.0,0.0,0.0
3,2024-10-13,2750102,84091,44.0,2.9021525334844394,x,18516.0,-50.0,49.5,SSA,275,1,2,20000.0,5.525741022591517,8648.04611166133,233218.84353963914,529464.84
2,2024-10-14,1700203,83815,49.0,3.0110897928470424,f,30390.0,-116.0,39.6,SSA,170,2,3,32500.0,5.995162282231963,2621.391756751924,409251.69988285005,365252.56000000006
2,2024-10-14,3820103,84099,47.0,3.3197508737324224,m,40400.0,-180.0,16.8,SSA,382,1,3,43000.0,5.999243745308163,67230.77776739828,536434.049012455,512103.48000000004
2,2024-10-14,3880103,84026,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,3,42000.0,0.0,0.0,0.0,0.0
2,2024-10-14,3820208,84104,48.0,2.8804282506009313,f,41970.0,-130.0,16.8,SSA,382,2,8,44000.0,5.798357619438313,2693.9749093409628,541438.9982140816,481664.11999999994
2,2024-10-14,1880101,84159,44.0,2.5440409394852703,f,18508.0,-27.0,11.2,SSA,188,1,1,20000.0,4.606450878716807,22946.263833014847,188983.8149626634,455928.52
2,2024-10-14,3840216,84055,1.0,0.0,x,0.0,0.0,13.4,SSA,384,2,16,41800.0,0.0,0.0,0.0,0.0
2,2024-10-14,3820209,84105,48.0,3.360260828109679,m,39656.0,-217.0,16.8,SSA,382,2,9,43000.0,6.402576573341855,38989.464310156996,560789.055491071,464221.5899999999
